@relation 'mydata-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R39-weka.filters.unsupervised.attribute.NumericToNominal-R11-38-weka.filters.unsupervised.attribute.Remove-R2,12,14-15,21-23,26-28,30,33-34'

@attribute ratingCount numeric
@attribute year numeric
@attribute type {'',game,video.episode,video.movie,video.tv}
@attribute nrOfWins numeric
@attribute nrOfNominations numeric
@attribute nrOfPhotos numeric
@attribute nrOfNewsArticles numeric
@attribute nrOfUserReviews numeric
@attribute nrOfGenre numeric
@attribute Action {0,1}
@attribute Adventure {0,1}
@attribute Comedy {0,1}
@attribute Crime {0,1}
@attribute Documentary {0,1}
@attribute Drama {0,1}
@attribute Family {0,1}
@attribute History {0,1}
@attribute Horror {0,1}
@attribute News {0,1}
@attribute Romance {0,1}
@attribute SciFi {0,1}
@attribute TalkShow {0,1}
@attribute Thriller {0,1}
@attribute War {0,1}
@attribute Western {0,1}
@attribute imdbRating {'\'(-inf-2.5]\'','\'(2.5-5.0]\'','\'(5.0-7.5]\'','\'(7.5-inf)\''}

@data
4647,2009,video.movie,0,0,5,6,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
157378,2009,video.movie,1,5,35,63,420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
9464,2006,video.movie,19,5,3,3,59,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
425,2010,video.episode,1,0,2,16,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
11017,2006,video.movie,3,2,3,45,62,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
23,1985,video.episode,0,0,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
2091,1977,video.tv,0,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
239,2003,video.tv,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5,1954,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
1761,2007,video.tv,3,23,19,150,10,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
107,2006,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3154,2007,video.movie,2,4,0,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
45051,2011,video.movie,12,2,45,1013,234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
37314,2011,video.movie,0,0,80,669,74,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
1601,1948,video.movie,0,0,5,5,42,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
161478,2006,video.tv,25,76,595,5625,352,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,'\'(7.5-inf)\''
92,2006,video.movie,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
104575,2010,video.movie,0,0,46,198,393,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
184079,2008,video.movie,4,6,62,769,572,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
15980,2007,video.movie,1,1,8,0,112,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
46742,2009,video.movie,0,0,37,308,158,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
21,2006,video.movie,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3807,2006,video.movie,2,0,0,0,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
175,1949,video.movie,0,0,0,0,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
280,1995,video.tv,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
3816,2007,video.movie,0,0,27,13,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11,2006,video.movie,1,0,6,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
287338,2013,video.movie,2,12,67,5519,866,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
42842,2008,video.movie,1,2,29,116,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3783,1948,video.movie,0,0,10,28,38,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
10813,2008,video.movie,1,2,24,119,47,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
253,2007,video.movie,1,0,0,0,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
3178,2006,video.movie,0,0,0,0,13,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
51833,2009,video.movie,0,0,79,271,94,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
91166,2008,video.movie,2,4,85,235,311,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
92,2006,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
1201,1926,video.movie,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
275,1948,video.movie,0,0,0,0,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
237,2006,video.movie,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3170,2006,video.movie,0,0,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
352,2006,video.episode,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
12739,2009,video.movie,2,13,24,959,76,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
299,2006,video.episode,0,0,0,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
145833,2007,video.movie,1,3,64,397,292,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
2413,2007,video.movie,0,0,3,3,10,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
63,2007,video.movie,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3156,2006,video.movie,0,0,6,15,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
46,2006,video.movie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6,2006,video.movie,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
80,2006,video.movie,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
21755,2007,video.movie,2,15,69,298,118,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
241026,2008,video.movie,4,22,120,3415,1198,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
38,2007,video.movie,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
1036,2007,video.tv,0,8,523,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1442,1948,video.movie,0,0,14,4,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
115,2005,video.movie,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-2.5]\''
6067,2012,video.movie,0,0,8,141,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
1137,2006,video.episode,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4262,2008,video.movie,11,7,12,279,48,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
14839,2007,video.movie,2,1,5,0,52,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
46,2003,video.episode,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
100498,2007,video.movie,1,3,68,569,262,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
160611,2008,video.movie,3,1,68,1232,261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
76,2006,video.episode,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
5048,1948,video.movie,4,0,15,2,30,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
10330,2006,video.tv,0,0,10,108,49,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
19,2007,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
2061,2007,video.movie,11,6,5,0,12,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
44837,2007,video.tv,7,29,21,1339,82,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
6280,2006,video.tv,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,'\'(7.5-inf)\''
49084,2007,video.movie,1,2,115,352,192,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
91773,2010,video.movie,16,66,73,3588,277,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
62,1957,video.tv,0,0,0,0,4,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
1054,2009,video.movie,0,0,7,24,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
167466,2008,video.tv,19,82,603,14461,252,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
217,2007,video.movie,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
428,2007,video.episode,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
7886,2011,video.movie,0,0,17,4,32,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
23296,2007,video.movie,3,7,32,203,101,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3617,2007,video.movie,0,0,0,0,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11309,2007,video.movie,0,0,35,65,49,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
191,2006,video.episode,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
48,1994,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4243,2007,video.movie,0,0,2,33,44,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,'\'(2.5-5.0]\''
88,2006,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
16,2006,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
54,1998,video.tv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
52930,2008,video.movie,1,4,101,381,127,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
45296,2008,video.movie,5,17,56,451,131,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
9680,2014,video.movie,0,0,31,7,67,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
415,2006,video.episode,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
10930,2007,video.movie,0,0,12,0,26,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5588,2007,video.movie,2,0,0,16,36,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
64393,2009,video.movie,19,15,20,1117,400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
18,2006,video.episode,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
219,2007,video.movie,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
127,2006,video.movie,0,0,0,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
54,1971,video.movie,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
10653,2007,video.movie,14,11,14,38,74,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
14,2006,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
10,1977,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
40129,2011,video.movie,1,1,43,559,205,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
4206,2008,video.movie,2,5,3,89,25,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
297,1949,video.movie,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
7,2006,video.movie,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5830,2009,video.movie,0,0,0,0,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
198124,2008,video.movie,2,13,118,985,526,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
239554,2008,video.movie,89,57,47,7127,823,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
58705,2010,video.movie,0,0,68,938,104,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
57,1972,video.episode,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(7.5-inf)\''
36228,2007,video.movie,0,0,75,305,295,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,'\'(5.0-7.5]\''
570,1914,video.movie,0,0,2,18,8,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
641,1926,video.movie,1,0,0,0,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
4402,1949,video.movie,3,5,6,17,64,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
50391,2010,video.movie,0,0,41,660,143,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
85227,2009,video.movie,3,8,112,376,179,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4416,2009,video.movie,0,0,6,59,37,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
28150,2007,video.movie,0,0,14,35,50,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
381,2006,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
138488,2009,video.movie,2,15,41,2160,455,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4319,2009,video.tv,0,2,0,0,10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(7.5-inf)\''
1254,1949,video.movie,0,0,0,0,23,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1895,2007,video.movie,0,0,17,9,21,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
20535,2008,video.movie,9,23,7,5,68,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
350,2007,video.movie,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
8380,2008,video.movie,1,4,14,383,47,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11,1988,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
2472,1949,video.movie,0,0,8,4,46,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6,2003,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
69165,2006,video.movie,16,21,18,478,303,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
60,2006,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
10,2006,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
21066,2009,video.movie,0,0,5,17,47,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
27,2007,video.episode,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
25251,2009,video.movie,9,28,54,523,84,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,'\'(5.0-7.5]\''
19683,2007,video.movie,15,13,13,128,59,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
159,2007,video.tv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
448,1950,video.movie,0,0,0,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
89054,2008,video.movie,2,5,14,157,354,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
59945,2010,video.movie,0,0,13,102,235,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
10923,2008,video.movie,9,15,12,25,40,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
589,2006,video.movie,2,1,3,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
2939,2008,video.movie,0,0,14,248,41,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
26357,2007,video.movie,5,4,13,328,96,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
8405,2007,video.movie,0,0,6,0,27,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(7.5-inf)\''
25,1987,game,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
862,1949,video.movie,0,0,3,2,23,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
32087,2008,video.movie,23,22,45,262,119,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
65981,2009,video.movie,79,49,102,2146,259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
86163,2007,video.tv,6,22,390,1602,277,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
7948,2007,video.movie,3,2,12,108,106,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,'\'(5.0-7.5]\''
187,2006,game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4158,2010,video.movie,0,0,8,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
27,2003,video.movie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
547534,2011,video.tv,55,105,616,18813,480,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
549,2007,video.episode,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
288,2005,video.tv,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,'\'(5.0-7.5]\''
450,1949,video.movie,0,0,0,0,19,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1104,2007,video.episode,0,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
91066,2010,video.movie,0,0,36,1292,247,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
300076,2012,video.movie,3,25,132,11601,1158,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1489,2007,video.movie,1,2,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
136741,2008,video.movie,2,5,43,654,1238,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,'\'(2.5-5.0]\''
21,2006,video.movie,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3613,2008,video.movie,0,0,0,44,21,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1027,1949,video.movie,0,0,3,0,30,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
1259,2009,video.movie,1,1,2,35,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
41,2007,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
42,2007,video.episode,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
122452,2008,video.movie,2,1,92,193,371,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
58352,2008,video.movie,2,5,48,672,107,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
123,2007,video.episode,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
147,2005,video.movie,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
15,2001,video.movie,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1598,1949,video.movie,0,0,20,0,17,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,'\'(5.0-7.5]\''
9282,2009,video.movie,0,0,28,422,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
34,2007,video.movie,0,0,5,0,5,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
716,2007,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
35,2007,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
192078,2011,video.movie,45,104,88,4508,614,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
42031,2008,video.movie,0,0,31,178,94,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
49377,2009,video.movie,1,0,13,614,119,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
999,1950,video.movie,0,0,0,0,26,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5943,2007,video.movie,0,0,9,0,37,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
372,2007,video.movie,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
283,2007,video.movie,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
